,X,gene_id,true_target,pred_prob,pred_class,TRUE_class,sum_imp_score,sum_imp_score2,TRUE_pred_imp
4604,4603,AT2G35680,1,0.991408228874207,1,TRUE,4.13405292882089,1,TRUE
4605,4604,AT2G24390,1,0.986472845077515,1,TRUE,3.42381859407669,1,TRUE
4606,4605,AT2G34520,1,0.675165235996246,1,TRUE,0.588018917582303,1,TRUE
4607,4606,AT2G44120,1,0.986459076404572,1,TRUE,3.56687752459902,1,TRUE
4608,4607,AT2G30870,1,0.95418381690979,1,TRUE,2.5526409220347,1,TRUE
4609,4608,AT2G39800,1,0.982026100158691,1,TRUE,3.10109968786674,1,TRUE
4610,4609,AT2G43010,1,0.925585150718689,1,TRUE,1.80083806713446,1,TRUE
4611,4610,AT2G46490,1,0.985893428325653,1,TRUE,3.84541899720989,1,TRUE
4612,4611,AT2G35500,1,0.941233456134796,1,TRUE,2.33498513437735,1,TRUE
4613,4612,AT2G47910,1,0.515992283821106,1,TRUE,-0.0543065330975878,0,FALSE
4614,4613,AT2G25520,1,0.906526207923889,1,TRUE,1.89710217290485,1,TRUE
4615,4614,AT2G18050,1,0.919289469718933,1,TRUE,2.1108309996489,1,TRUE
4616,4615,AT2G03760,1,0.714391052722931,1,TRUE,1.02615846374829,1,TRUE
4617,4616,AT2G01470,1,0.795682549476624,1,TRUE,0.691025083144268,1,TRUE
4618,4617,AT2G14750,1,0.890063881874084,1,TRUE,1.64345854102248,1,TRUE
4619,4618,AT2G45470,1,0.931588053703308,1,TRUE,2.34725666477789,1,TRUE
4620,4619,AT2G27510,1,0.995259046554565,1,TRUE,4.70404326026892,1,TRUE
4621,4620,AT2G22660,1,0.691250324249268,1,TRUE,0.202517977443677,1,TRUE
4622,4621,AT2G36530,1,0.955800771713257,1,TRUE,2.23457045556961,1,TRUE
4623,4622,AT2G43560,1,0.985755383968353,1,TRUE,3.5207368204492,1,TRUE
4624,4623,AT2G44860,1,0.971583247184753,1,TRUE,3.1473406626319,1,TRUE
4625,4624,AT2G23170,1,0.671506762504578,1,TRUE,0.373499068026831,1,TRUE
4626,4625,AT2G36330,1,0.973929524421692,1,TRUE,3.34878606982647,1,TRUE
4627,4626,AT2G23200,1,0.559315025806427,1,TRUE,0.308070394425158,1,TRUE
4628,4627,AT2G32930,1,0.968538165092468,1,TRUE,2.49044433018162,1,TRUE
4629,4628,AT2G45220,1,0.635704755783081,1,TRUE,0.414915890045449,1,TRUE
4630,4629,AT2G35060,1,0.973013281822205,1,TRUE,3.32175762641145,1,TRUE
4631,4630,AT2G20530,1,0.985644221305847,1,TRUE,3.16009187370037,1,TRUE
4632,4631,AT2G28550,1,0.984472036361694,1,TRUE,3.5869936430372,1,TRUE
4633,4632,AT2G30170,1,0.942918956279755,1,TRUE,2.06020094351697,1,TRUE
4634,4633,AT2G34040,1,0.971182703971863,1,TRUE,3.19640360783615,1,TRUE
4635,4634,AT2G46505,1,0.988433599472046,1,TRUE,3.92339523902638,1,TRUE
4636,4635,AT2G16660,1,0.959221005439758,1,TRUE,2.5734858638989,1,TRUE
4637,4636,AT2G32730,1,0.988424181938171,1,TRUE,3.41615342912519,1,TRUE
4638,4637,AT2G04630,1,0.911116719245911,1,TRUE,1.93064029234301,1,TRUE
4639,4638,AT2G44970,1,0.68627405166626,1,TRUE,0.619540477195187,1,TRUE
4640,4639,AT2G01620,1,0.877870202064514,1,TRUE,1.17563060820703,1,TRUE
4641,4640,AT2G36680,1,0.977196037769318,1,TRUE,3.29351217451403,1,TRUE
4642,4641,AT2G29400,1,0.991914868354797,1,TRUE,4.38621335853713,1,TRUE
4643,4642,AT2G37410,1,0.99251389503479,1,TRUE,4.44270456472077,1,TRUE
4644,4643,AT2G40765,1,0.972688436508179,1,TRUE,2.54775916967264,1,TRUE
4645,4644,AT2G38120,1,0.977134227752686,1,TRUE,3.16824131095018,1,TRUE
4646,4645,AT2G05920,1,0.978547096252441,1,TRUE,3.10011866653986,1,TRUE
4647,4646,AT2G26430,1,0.991172075271606,1,TRUE,4.18429391779273,1,TRUE
4648,4647,AT2G39730,1,0.96127450466156,1,TRUE,2.6206867798137,1,TRUE
4649,4648,AT2G38140,1,0.983014464378357,1,TRUE,3.49597274716598,1,TRUE
4650,4649,AT2G27080,1,0.646626949310303,1,TRUE,0.769688271276209,1,TRUE
4651,4650,AT2G37340,1,0.938469767570496,1,TRUE,2.22278443783034,1,TRUE
4652,4651,AT2G40000,1,0.863634586334229,1,TRUE,1.80830556553201,1,TRUE
4653,4652,AT2G03890,1,0.969856262207031,1,TRUE,3.41508871433143,1,TRUE
4654,4653,AT2G27600,1,0.970587134361267,1,TRUE,2.85035031685766,1,TRUE
4655,4654,AT2G44050,1,0.983889579772949,1,TRUE,3.58143121298872,1,TRUE
4656,4655,AT2G25670,1,0.975820064544678,1,TRUE,3.37933082500149,1,TRUE
4657,4656,AT2G45640,1,0.965014696121216,1,TRUE,2.86957394453748,1,TRUE
4658,4657,AT2G36880,1,0.996563792228699,1,TRUE,5.18942313112439,1,TRUE
4659,4658,AT2G30766,1,0.776355028152466,1,TRUE,0.830372633939078,1,TRUE
4660,4659,AT2G36390,1,0.926010727882385,1,TRUE,2.13578341148786,1,TRUE
4661,4660,AT2G21190,1,0.934460401535034,1,TRUE,2.0829063348956,1,TRUE
4662,4661,AT2G19750,1,0.976327419281006,1,TRUE,3.33680304494919,1,TRUE
4663,4662,AT2G03350,1,0.971677184104919,1,TRUE,2.84940686428854,1,TRUE
4664,4663,AT2G35040,1,0.976209998130798,1,TRUE,2.73430866124954,1,TRUE
4665,4664,AT2G46090,1,0.952410578727722,1,TRUE,2.29707648952353,1,TRUE
4666,4665,AT2G33480,1,0.932116746902466,1,TRUE,2.33218844195289,1,TRUE
4667,4666,AT2G41740,1,0.973853409290314,1,TRUE,3.02602237397059,1,TRUE
4668,4667,AT2G39330,1,0.872006058692932,1,TRUE,1.38519104249281,1,TRUE
4669,4668,AT2G25870,1,0.945795655250549,1,TRUE,2.01607076534492,1,TRUE
4670,4669,AT2G22010,1,0.989489316940308,1,TRUE,4.55058410573292,1,TRUE
4671,4670,AT2G20860,1,0.623131096363068,1,TRUE,0.289196190436996,1,TRUE
4672,4671,AT2G41680,1,0.968271851539612,1,TRUE,2.27666846762804,1,TRUE
4673,4672,AT2G29450,1,0.780512273311615,1,TRUE,0.776802715927261,1,TRUE
4674,4673,AT2G47060,1,0.941161632537842,1,TRUE,2.2382225122692,1,TRUE
4675,4674,AT2G33180,1,0.900285005569458,1,TRUE,1.62339927675202,1,TRUE
4676,4675,AT2G41110,1,0.994415044784546,1,TRUE,4.23115675869121,1,TRUE
4677,4676,AT2G44640,1,0.826229751110077,1,TRUE,1.06994643790767,1,TRUE
4678,4677,AT2G30520,1,0.778846621513367,1,TRUE,1.37079546712357,1,TRUE
4679,4678,AT2G01250,1,0.973603367805481,1,TRUE,2.32992421573636,1,TRUE
4680,4679,AT2G20340,1,0.982291400432587,1,TRUE,3.57708311421629,1,TRUE
4681,4680,AT2G21790,1,0.593988299369812,1,TRUE,0.348321075718559,1,TRUE
4682,4681,AT2G04390,1,0.997656226158142,1,TRUE,5.02009435536729,1,TRUE
4683,4682,AT2G21860,1,0.953554034233093,1,TRUE,2.06415931961601,1,TRUE
4684,4683,AT2G18280,1,0.970959424972534,1,TRUE,2.95574232280705,1,TRUE
4685,4684,AT2G46680,1,0.943769812583923,1,TRUE,2.04449411479254,1,TRUE
4686,4685,AT2G28720,1,0.96638548374176,1,TRUE,2.80283221554237,1,TRUE
4687,4686,AT2G35260,1,0.957517027854919,1,TRUE,2.27055996490708,1,TRUE
4688,4687,AT2G28430,1,0.91738361120224,1,TRUE,1.83249933886691,1,TRUE
4689,4688,AT2G44350,1,0.994305908679962,1,TRUE,4.81622657611661,1,TRUE
4690,4689,AT2G36380,1,0.906044602394104,1,TRUE,1.82791596840798,1,TRUE
4691,4690,AT2G21160,1,0.983310699462891,1,TRUE,3.71892967299391,1,TRUE
4692,4691,AT2G21290,1,0.842828392982483,1,TRUE,1.13590134524929,1,TRUE
4693,4692,AT2G23930,1,0.988582968711853,1,TRUE,4.13913512541035,1,TRUE
4694,4693,AT2G18110,1,0.996935844421387,1,TRUE,4.92162313823064,1,TRUE
4695,4694,AT2G19480,1,0.9803346991539,1,TRUE,3.47252825002761,1,TRUE
4696,4695,AT2G17760,1,0.892717719078064,1,TRUE,1.70793874192225,1,TRUE
4697,4696,AT2G33630,1,0.983661651611328,1,TRUE,3.00530749776817,1,TRUE
4698,4697,AT2G32500,1,0.971013069152832,1,TRUE,2.8835589065684,1,TRUE
4699,4698,AT2G37220,1,0.99351704120636,1,TRUE,4.11108365075415,1,TRUE
4700,4699,AT2G40300,1,0.94694447517395,1,TRUE,2.40917336717757,1,TRUE
4701,4700,AT2G45820,1,0.963438510894775,1,TRUE,2.51232857836294,1,TRUE
4702,4701,AT2G26300,1,0.924782633781433,1,TRUE,2.22040899114199,1,TRUE
4703,4702,AT2G24060,1,0.974901735782623,1,TRUE,2.94716647626547,1,TRUE
4704,4703,AT2G19730,1,0.973223447799683,1,TRUE,3.00508436888003,1,TRUE
4705,4704,AT2G25970,1,0.961944699287415,1,TRUE,2.75530379547854,1,TRUE
4706,4705,AT2G10940,1,0.85161304473877,1,TRUE,1.28603787565498,1,TRUE
4707,4706,AT2G05220,1,0.987573385238647,1,TRUE,3.69707700043136,1,TRUE
4708,4707,AT2G30550,1,0.547010064125061,1,TRUE,0.0604793026295738,1,TRUE
4709,4708,AT2G47510,1,0.718922138214111,1,TRUE,0.673112225504156,1,TRUE
4710,4709,AT2G44530,1,0.99518358707428,1,TRUE,4.19028504654398,1,TRUE
4711,4710,AT2G01350,1,0.615214586257935,1,TRUE,0.0850686674311874,1,TRUE
4712,4711,AT2G35940,1,0.735277652740479,1,TRUE,0.539629982796214,1,TRUE
4713,4712,AT2G01910,1,0.886675238609314,1,TRUE,1.79210852273809,1,TRUE
4714,4713,AT2G01110,1,0.788738906383514,1,TRUE,0.652022938780647,1,TRUE
4715,4714,AT2G45170,1,0.959302723407745,1,TRUE,2.57223144679665,1,TRUE
4716,4715,AT2G26930,1,0.996203422546387,1,TRUE,4.66401198950462,1,TRUE
4717,4716,AT2G36410,1,0.960804104804993,1,TRUE,2.6454470677113,1,TRUE
4718,4717,AT2G22430,1,0.806467413902283,1,TRUE,0.922889674066028,1,TRUE
4719,4718,AT2G41120,1,0.978051066398621,1,TRUE,2.91266814750998,1,TRUE
4720,4719,AT2G33470,1,0.96423077583313,1,TRUE,2.51519183927758,1,TRUE
4721,4720,AT2G26190,1,0.865141630172729,1,TRUE,1.30951599896434,1,TRUE
4722,4721,AT2G26600,1,0.981981158256531,1,TRUE,3.32603152060528,1,TRUE
4723,4722,AT2G22980,1,0.686900615692139,1,TRUE,0.604252308372452,1,TRUE
4724,4723,AT2G20890,1,0.992456376552582,1,TRUE,3.94820556617196,1,TRUE
4725,4724,AT2G40205,1,0.982265710830688,1,TRUE,3.91136855911282,1,TRUE
4726,4725,AT2G37040,1,0.95336639881134,1,TRUE,2.74278567706097,1,TRUE
4727,4726,AT2G36835,1,0.932778835296631,1,TRUE,1.84805889578911,1,TRUE
4728,4727,AT2G34585,1,0.938475608825684,1,TRUE,2.47920659768897,1,TRUE
4729,4728,AT2G11910,1,0.992679119110107,1,TRUE,4.39787141254237,1,TRUE
4730,4729,AT2G30950,1,0.905296683311462,1,TRUE,1.76409974245144,1,TRUE
4731,4730,AT2G32480,1,0.911759972572327,1,TRUE,1.76404782296413,1,TRUE
4732,4731,AT2G42490,1,0.962865233421326,1,TRUE,2.65391946945556,1,TRUE
4733,4732,AT2G03510,1,0.990388512611389,1,TRUE,3.84224321504826,1,TRUE
4734,4733,AT2G05630,1,0.985621690750122,1,TRUE,3.5956300247326,1,TRUE
4735,4734,AT2G01450,1,0.542949140071869,1,TRUE,0.365829762698922,1,TRUE
4736,4735,AT2G48020,1,0.601230382919312,1,TRUE,0.500981993625828,1,TRUE
4737,4736,AT2G31610,1,0.988155484199524,1,TRUE,3.62256017752497,1,TRUE
4738,4737,AT2G22540,1,0.895746469497681,1,TRUE,2.07122767240344,1,TRUE
4739,4738,AT2G34070,1,0.891071200370789,1,TRUE,1.34248100920013,1,TRUE
4740,4739,AT2G05620,1,0.848097681999207,1,TRUE,1.50260545910169,1,TRUE
4741,4740,AT2G32920,1,0.988415002822876,1,TRUE,2.94849954190795,1,TRUE
4742,4741,AT2G14260,1,0.98741602897644,1,TRUE,3.24572093162533,1,TRUE
4743,4742,AT2G35370,1,0.961457014083862,1,TRUE,2.59513339090063,1,TRUE
4744,4743,AT2G30600,1,0.958704352378845,1,TRUE,2.78525564224128,1,TRUE
4745,4744,AT2G30200,1,0.960320711135864,1,TRUE,2.66065562009135,1,TRUE
4746,4745,AT2G02360,1,0.989558815956116,1,TRUE,3.5929239386478,1,TRUE
4747,4746,AT2G24360,1,0.991699457168579,1,TRUE,4.5371278080238,1,TRUE
4748,4747,AT2G06925,1,0.880391478538513,1,TRUE,1.66023448240594,1,TRUE
4749,4748,AT2G47490,1,0.922250986099243,1,TRUE,2.20182479397681,1,TRUE
4750,4749,AT2G30980,1,0.991460561752319,1,TRUE,4.44852816674302,1,TRUE
4751,4750,AT2G42790,1,0.967018783092499,1,TRUE,2.72815130274194,1,TRUE
4752,4751,AT2G27830,1,0.896681070327759,1,TRUE,2.22832443495054,1,TRUE
4753,4752,AT2G22670,1,0.9818474650383,1,TRUE,3.52025181487215,1,TRUE
4754,4753,AT2G26910,1,0.966300845146179,1,TRUE,2.61534007524642,1,TRUE
4755,4754,AT2G47600,1,0.967387497425079,1,TRUE,2.42869836878526,1,TRUE
4756,4755,AT2G34590,1,0.968043565750122,1,TRUE,2.47945083787454,1,TRUE
4757,4756,AT2G01670,1,0.960633516311646,1,TRUE,2.55718973420335,1,TRUE
4758,4757,AT2G25310,1,0.988261461257935,1,TRUE,4.0331462656377,1,TRUE
4759,4758,AT2G30100,1,0.931696355342865,1,TRUE,1.93304347277262,1,TRUE
4760,4759,AT2G17520,1,0.716755211353302,1,TRUE,0.809095771478496,1,TRUE
4761,4760,AT2G45140,1,0.987683176994324,1,TRUE,3.56444542298868,1,TRUE
4762,4761,AT2G01820,1,0.980244874954224,1,TRUE,3.26668993106887,1,TRUE
4763,4762,AT2G35860,1,0.654899477958679,1,TRUE,0.57439773362421,1,TRUE
4764,4763,AT2G34420,1,0.563291490077972,1,TRUE,0.582550109801559,1,TRUE
4765,4764,AT2G21970,1,0.977392673492432,1,TRUE,3.1734169684496,1,TRUE
4766,4765,AT2G35840,1,0.833973050117493,1,TRUE,1.32026501158816,1,TRUE
4767,4766,AT2G36145,1,0.748125791549683,1,TRUE,0.98935446930227,1,TRUE
4768,4767,AT2G20960,1,0.924065351486206,1,TRUE,2.29288174333306,1,TRUE
4769,4768,AT2G45860,1,0.909125804901123,1,TRUE,1.91033926554564,1,TRUE
4770,4769,AT2G15960,1,0.569545745849609,1,TRUE,0.209890526658455,1,TRUE
4771,4770,AT2G22300,1,0.993186473846436,1,TRUE,4.34133321681293,1,TRUE
4772,4771,AT2G17200,1,0.981880664825439,1,TRUE,3.25826651477655,1,TRUE
4773,4772,AT2G42390,1,0.958022892475128,1,TRUE,2.53730632319821,1,TRUE
4774,4773,AT2G37120,1,0.988213121891022,1,TRUE,3.4553384148885,1,TRUE
4775,4774,AT2G47840,1,0.815108776092529,1,TRUE,1.32205734161289,1,TRUE
4776,4775,AT2G22080,1,0.982262194156647,1,TRUE,3.56574106294829,1,TRUE
4777,4776,AT2G27530,1,0.995842695236206,1,TRUE,5.07612469767889,1,TRUE
4778,4777,AT2G32700,1,0.978510320186615,1,TRUE,3.22730932419472,1,TRUE
4779,4778,AT2G36990,1,0.985997319221497,1,TRUE,3.50520156341281,1,TRUE
4780,4779,AT2G34660,1,0.953173696994781,1,TRUE,2.4201886107312,1,TRUE
4781,4780,AT2G22500,1,0.986630082130432,1,TRUE,3.37293563109688,1,TRUE
4782,4781,AT2G04690,1,0.986868798732758,1,TRUE,3.38395027079969,1,TRUE
4783,4782,AT2G02740,1,0.964803338050842,1,TRUE,2.63054215717966,1,TRUE
4784,4783,AT2G40430,1,0.979802191257477,1,TRUE,3.26633607468193,1,TRUE
4785,4784,AT2G24395,1,0.902573823928833,1,TRUE,1.84776373768727,1,TRUE
4786,4785,AT2G21620,1,0.988465666770935,1,TRUE,3.8864493629153,1,TRUE
4787,4786,AT2G23450,1,0.957745373249054,1,TRUE,2.3623783019957,1,TRUE
4788,4787,AT2G41710,1,0.970666289329529,1,TRUE,2.88861899211406,1,TRUE
4789,4788,AT2G40140,1,0.993830919265747,1,TRUE,4.77648859480905,1,TRUE
4790,4789,AT2G26980,1,0.898268640041351,1,TRUE,1.95446361007089,1,TRUE
4791,4790,AT2G44500,1,0.95673805475235,1,TRUE,2.55876157507237,1,TRUE
4792,4791,AT2G39780,1,0.993117392063141,1,TRUE,4.29968747232124,1,TRUE
4793,4792,AT2G27730,1,0.991011917591095,1,TRUE,4.37960271773954,1,TRUE
4794,4793,AT2G24790,1,0.723662793636322,1,TRUE,1.14953234350833,1,TRUE
4795,4794,AT2G30360,1,0.853189408779144,1,TRUE,1.16372348210098,1,TRUE
4796,4795,AT2G29650,1,0.967479705810547,1,TRUE,2.69355878240822,1,TRUE
4797,4796,AT2G23310,1,0.952676057815552,1,TRUE,2.4132775200369,1,TRUE
4798,4797,AT2G34560,1,0.948313117027283,1,TRUE,2.19338539124465,1,TRUE
4799,4798,AT2G46500,1,0.984825015068054,1,TRUE,3.71815305101518,1,TRUE
4800,4799,AT2G25430,1,0.993929862976074,1,TRUE,4.5030046828424,1,TRUE
4801,4800,AT2G15570,1,0.96111261844635,1,TRUE,2.61679021145324,1,TRUE
4802,4801,AT2G42310,1,0.701923847198486,1,TRUE,0.873290957355493,1,TRUE
4803,4802,AT2G04280,1,0.549922108650208,1,TRUE,0.122150157749275,1,TRUE
4804,4803,AT2G29020,1,0.972894906997681,1,TRUE,2.99223018343673,1,TRUE
4805,4804,AT2G15695,1,0.963685393333435,1,TRUE,2.43171525931393,1,TRUE
4806,4805,AT2G28800,1,0.987326741218567,1,TRUE,3.96589539404022,1,TRUE
4807,4806,AT2G47710,1,0.980441212654114,1,TRUE,3.61793732645401,1,TRUE
4808,4807,AT2G30390,1,0.915098309516907,1,TRUE,2.26793760768305,1,TRUE
4809,4808,AT2G42810,1,0.987466931343079,1,TRUE,3.80796029491103,1,TRUE
4810,4809,AT2G32080,1,0.980135679244995,1,TRUE,3.45020987338285,1,TRUE
4811,4810,AT2G35795,1,0.980342924594879,1,TRUE,3.28269669337897,1,TRUE
4812,4811,AT2G35790,1,0.977080583572388,1,TRUE,3.07120544353165,1,TRUE
4813,4812,AT2G29460,1,0.678797781467438,1,TRUE,0.73464486619423,1,TRUE
4814,4813,AT2G31200,1,0.97896683216095,1,TRUE,2.89634502796434,1,TRUE
4815,4814,AT2G38040,1,0.998142004013062,1,TRUE,5.13408892217194,1,TRUE
4816,4815,AT2G34810,1,0.93098771572113,1,TRUE,2.17170487877138,1,TRUE
4817,4816,AT2G19540,1,0.644756972789764,1,TRUE,0.671188388538212,1,TRUE
4818,4817,AT2G04400,1,0.993544220924377,1,TRUE,4.17613073745042,1,TRUE
4819,4818,AT2G31390,1,0.984278559684753,1,TRUE,3.64246147176164,1,TRUE
4820,4819,AT2G21660,1,0.996770024299622,1,TRUE,4.929373893915,1,TRUE
4821,4820,AT2G02130,1,0.817053079605103,1,TRUE,0.810114703646832,1,TRUE
4822,4821,AT2G15020,1,0.880006730556488,1,TRUE,1.72791979172962,1,TRUE
4823,4822,AT2G43850,1,0.904473900794983,1,TRUE,1.81588949627076,1,TRUE
4824,4823,AT2G20120,1,0.820161700248718,1,TRUE,1.26631087354917,1,TRUE
4825,4824,AT2G24820,1,0.634899914264679,1,TRUE,0.129122700892935,1,TRUE
4826,4825,AT2G03390,1,0.967805504798889,1,TRUE,2.78754662583742,1,TRUE
4827,4826,AT2G20740,1,0.936715960502625,1,TRUE,2.02345631570824,1,TRUE
4828,4827,AT2G20610,1,0.516686320304871,1,TRUE,-0.12572636947516,0,FALSE
4829,4828,AT2G07751,1,0.610098659992218,1,TRUE,0.180663618097242,1,TRUE
4830,4829,AT2G34090,1,0.984636306762695,1,TRUE,3.42154769212357,1,TRUE
4831,4830,AT3G53910,0,0.0967500507831573,0,TRUE,-1.91084201177,0,TRUE
4832,4831,AT3G13820,0,0.0156132876873016,0,TRUE,-3.54869575201519,0,TRUE
4833,4832,AT3G49770,0,0.487596571445465,0,TRUE,0.0523510677103332,1,FALSE
4834,4833,AT3G15251,0,0.111019492149353,0,TRUE,-1.4972255054281,0,TRUE
4835,4834,AT3G44560,0,0.0771450102329254,0,TRUE,-1.84268468004848,0,TRUE
4836,4835,AT3G56520,0,0.00525295734405518,0,TRUE,-4.21147862308953,0,TRUE
4837,4836,AT3G17140,0,0.0570165514945984,0,TRUE,-2.16621158948874,0,TRUE
4838,4837,AT3G29580,0,0.0744285583496094,0,TRUE,-2.10083982973924,0,TRUE
4839,4838,AT3G57620,0,0.0209023654460907,0,TRUE,-3.18941249188265,0,TRUE
4840,4839,AT3G44080,0,0.00808808207511902,0,TRUE,-3.75006822940122,0,TRUE
4841,4840,AT3G29750,0,0.0120750069618225,0,TRUE,-3.68553453555614,0,TRUE
4842,4841,AT3G43940,0,0.00789177417755127,0,TRUE,-4.14124785594504,0,TRUE
4843,4842,AT3G63360,0,0.0780114829540253,0,TRUE,-2.12940033874384,0,TRUE
4844,4843,AT3G01250,0,0.349660873413086,0,TRUE,-0.605872627219469,0,TRUE
4845,4844,AT3G13010,0,0.0187345445156097,0,TRUE,-3.40858848007338,0,TRUE
4846,4845,AT3G45720,0,0.0319956839084625,0,TRUE,-2.74375950751892,0,TRUE
4847,4846,AT3G15548,0,0.45477619767189,0,TRUE,-0.263045562274328,0,TRUE
4848,4847,AT3G54530,0,0.252699732780457,0,TRUE,-0.924599375400248,0,TRUE
4849,4848,AT3G14820,0,0.0517094433307648,0,TRUE,-2.25353437616104,0,TRUE
4850,4849,AT3G18905,0,0.0208519101142883,0,TRUE,-3.36262811102733,0,TRUE
4851,4850,AT3G22040,0,0.0188609063625336,0,TRUE,-3.30867219638003,0,TRUE
4852,4851,AT3G01030,0,0.0149170458316803,0,TRUE,-3.37373097676937,0,TRUE
4853,4852,AT3G44230,0,0.0325749516487122,0,TRUE,-2.73014943249291,0,TRUE
4854,4853,AT3G28680,0,0.0591514706611633,0,TRUE,-2.1479297294336,0,TRUE
4855,4854,AT3G16590,0,0.00594890117645264,0,TRUE,-4.38636870345726,0,TRUE
4856,4855,AT3G10845,0,0.174124777317047,0,TRUE,-1.45575850328669,0,TRUE
4857,4856,AT3G56390,0,0.0748120248317719,0,TRUE,-2.17760167082815,0,TRUE
4858,4857,AT3G04990,0,0.00978851318359375,0,TRUE,-3.89591926248659,0,TRUE
4859,4858,AT3G46840,0,0.014389842748642,0,TRUE,-3.37810388316484,0,TRUE
4860,4859,AT3G28330,0,0.0031588077545166,0,TRUE,-4.83839350433482,0,TRUE
4861,4860,AT3G01185,0,0.0825759470462799,0,TRUE,-1.8556627703374,0,TRUE
4862,4861,AT3G51171,0,0.0358572006225586,0,TRUE,-2.75879910644926,0,TRUE
4863,4862,AT3G46086,0,0.0525324940681458,0,TRUE,-2.02830516699032,0,TRUE
4864,4863,AT3G42786,0,0.0309760272502899,0,TRUE,-2.57040093414616,0,TRUE
4865,4864,AT3G25655,0,0.446646273136139,0,TRUE,-0.175191121107673,0,TRUE
4866,4865,AT3G44718,0,0.0307498276233673,0,TRUE,-2.77442505848285,0,TRUE
4867,4866,AT3G02270,0,0.00276163220405579,0,TRUE,-4.89989992726805,0,TRUE
4868,4867,AT3G42770,0,0.0090046226978302,0,TRUE,-3.51953107899681,0,TRUE
4869,4868,AT3G48231,0,0.0629521012306213,0,TRUE,-1.94306609843989,0,TRUE
4870,4869,AT3G05720,0,0.256103575229645,0,TRUE,-1.16070462851349,0,TRUE
4871,4870,AT3G31350,0,0.202749192714691,0,TRUE,-1.45512737128684,0,TRUE
4872,4871,AT3G03540,0,0.0478155612945557,0,TRUE,-2.4042600547582,0,TRUE
4873,4872,AT3G43860,0,0.16746124625206,0,TRUE,-1.16225936943329,0,TRUE
4874,4873,AT3G43880,0,0.0710839927196503,0,TRUE,-1.87773964977532,0,TRUE
4875,4874,AT3G27720,0,0.0298761129379272,0,TRUE,-3.31677162334017,0,TRUE
4876,4875,AT3G01880,0,0.0033336877822876,0,TRUE,-5.09627825038842,0,TRUE
4877,4876,AT3G26934,0,0.17015478014946,0,TRUE,-1.37365907855201,0,TRUE
4878,4877,AT3G17060,0,0.0582113265991211,0,TRUE,-2.36893734847126,0,TRUE
4879,4878,AT3G33293,0,0.0558566153049469,0,TRUE,-2.13546391543241,0,TRUE
4880,4879,AT3G03080,0,0.325747489929199,0,TRUE,-0.459038309094467,0,TRUE
4881,4880,AT3G49190,0,0.329035341739655,0,TRUE,-0.546299945529427,0,TRUE
4882,4881,AT3G60570,0,0.0938913524150848,0,TRUE,-1.9568053028579,0,TRUE
4883,4882,AT3G60790,0,0.00608491897583008,0,TRUE,-4.41568807573412,0,TRUE
4884,4883,AT3G29050,0,0.0355378389358521,0,TRUE,-2.75501432537749,0,TRUE
4885,4884,AT3G19070,0,0.0692632496356964,0,TRUE,-1.92505900489095,0,TRUE
4886,4885,AT3G52350,0,0.0165141224861145,0,TRUE,-3.1610578538357,0,TRUE
4887,4886,AT3G27425,0,0.0606290996074677,0,TRUE,-1.9213358979996,0,TRUE
4888,4887,AT3G01085,0,0.330078721046448,0,TRUE,-0.35463799946956,0,TRUE
4889,4888,AT3G43890,0,0.0358392298221588,0,TRUE,-2.57133678578339,0,TRUE
4890,4889,AT3G55810,0,0.00190988183021545,0,TRUE,-5.2721660238185,0,TRUE
4891,4890,AT3G27480,0,0.0449053943157196,0,TRUE,-2.55387727016659,0,TRUE
4892,4891,AT3G46650,0,0.034147322177887,0,TRUE,-2.86130012549984,0,TRUE
4893,4892,AT3G15578,0,0.0673616230487823,0,TRUE,-2.15653662461591,0,TRUE
4894,4893,AT3G23130,0,0.0961564779281616,0,TRUE,-2.08181564394295,0,TRUE
4895,4894,AT3G17150,0,0.184569954872131,0,TRUE,-1.10007366201353,0,TRUE
4896,4895,AT3G62180,0,0.214340329170227,0,TRUE,-1.11127284849545,0,TRUE
4897,4896,AT3G14480,0,0.00791093707084656,0,TRUE,-4.69468503787539,0,TRUE
4898,4897,AT3G46860,0,0.0115258693695068,0,TRUE,-3.62040923990571,0,TRUE
4899,4898,AT3G11680,0,0.0425131916999817,0,TRUE,-2.75072487374291,0,TRUE
4900,4899,AT3G29570,0,0.0156989097595215,0,TRUE,-3.40482450806758,0,TRUE
4901,4900,AT3G28770,0,0.0281594693660736,0,TRUE,-2.98691741287803,0,TRUE
4902,4901,AT3G17320,0,0.0116121172904968,0,TRUE,-3.33713708899359,0,TRUE
4903,4902,AT3G44115,0,0.0474712550640106,0,TRUE,-2.14771777924034,0,TRUE
4904,4903,AT3G10460,0,0.107515037059784,0,TRUE,-1.7766422481036,0,TRUE
4905,4904,AT3G45577,0,0.0194253623485565,0,TRUE,-3.00131604623493,0,TRUE
4906,4905,AT3G29636,0,0.025089830160141,0,TRUE,-2.78807986642823,0,TRUE
4907,4906,AT3G02100,0,0.21201765537262,0,TRUE,-1.24406052517588,0,TRUE
4908,4907,AT3G26250,0,0.040488988161087,0,TRUE,-2.74883362040418,0,TRUE
4909,4908,AT3G45690,0,0.00489741563796997,0,TRUE,-4.42052146817514,0,TRUE
